subtitle,authors,title,publishers,number_of_pages,physical_format,notes,works,publish_date,isbn_10,covers,full_title,isbn_13,last_modified,created,type,key,latest_revision,revision,source_records,name,id,publish_places,identifiers,pagination,classifications,copyright_date,table_of_contents,contributors,edition_name,oclc_numbers,languages,other_titles,subjects,links,subject_places,description,subject_times,excerpts,subject_people,series,lc_classifications,first_publish_date,dewey_number,physical_dimensions,first_sentence,weight,translation_of,by_statement,translated_from,dewey_decimal_class,ocaid,location,publish_country,personal_name
,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9281483A'}}]","Collection d'estampes principalement de l'école française du XVIIIe siècle, pièces imprimées",,,,,,,,[11298832],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:35:21.847135'}","{'type': '/type/datetime', 'value': '2021-06-23T11:35:21.847135'}",{'key': '/type/work'},/works/OL24623793W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[{'key': '/authors/OL9281483A'}],"Collection d'estampes principalement de l'école française du XVIIIe siècle, pièces imprimées","['Hachette Livre - BNF', 'HACHETTE LIVRE-BNF']",80,paperback,"{'type': '/type/text', 'value': ""Source title: Collection d'estampes principalement de l'école française du XVIIIe siècle, pièces imprimées (Arts) (French Edition)""}",[{'key': '/works/OL24623793W'}],"May 05, 2018",['2019307383'],[11298832],,['9782019307387'],"{'type': '/type/datetime', 'value': '2021-06-23T11:35:21.847135'}","{'type': '/type/datetime', 'value': '2021-06-23T11:35:21.847135'}",{'key': '/type/edition'},/books/OL32669561M,1,1,['amazon:2019307383'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
una exposición alrededor de un cuadro: del 20 de enero al 12 de marzo de 2005,,En el laboratorio de Bayeu,,,,,,,,,,,"{'type': '/type/datetime', 'value': '2021-06-23T11:35:43.298316'}","{'type': '/type/datetime', 'value': '2021-06-23T11:35:15.127580'}",{'key': '/type/work'},/works/OL24623792W,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,En el laboratorio de Bayeu : una exposición alrededor de un cuadro: del 20 de enero al 12 de marzo de 2005,['Artur Ramon Col.leccionisme'],,,,[{'key': '/works/OL24623792W'}],2004,,[11298833],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:35:43.298316'}","{'type': '/type/datetime', 'value': '2021-06-23T11:35:15.127580'}",{'key': '/type/edition'},/books/OL32669560M,3,3,,,,['Barcelona'],,25 p. : principalmente il. col. y n. ; 25 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"{'type': '/type/datetime', 'value': '2021-06-23T11:35:13.232305'}","{'type': '/type/datetime', 'value': '2021-06-23T11:35:13.232305'}",{'key': '/type/author'},/authors/OL9281482A,1,1,['amazon:2019288605'],LIMOUSIN-S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9281482A'}}]",Note sur les inhalations d'oxygène,,,,,,,,[11298831],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:35:13.232305'}","{'type': '/type/datetime', 'value': '2021-06-23T11:35:13.232305'}",{'key': '/type/work'},/works/OL24623791W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[{'key': '/authors/OL9281482A'}],Note sur les inhalations d'oxygène,"['Hachette Livre - BNF', 'HACHETTE LIVRE-BNF']",24,paperback,"{'type': '/type/text', 'value': ""Source title: Note sur les inhalations d'oxygène (Sciences) (French Edition)""}",[{'key': '/works/OL24623791W'}],"Mar 28, 2018",['2019288605'],[11298831],,['9782019288600'],"{'type': '/type/datetime', 'value': '2021-06-23T11:35:13.232305'}","{'type': '/type/datetime', 'value': '2021-06-23T11:35:13.232305'}",{'key': '/type/edition'},/books/OL32669559M,1,1,['amazon:2019288605'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"{'type': '/type/datetime', 'value': '2021-06-23T11:34:37.990956'}","{'type': '/type/datetime', 'value': '2021-06-23T11:34:37.990956'}",{'key': '/type/author'},/authors/OL9281481A,1,1,['amazon:2019234785'],IMPR NATIONALE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9281481A'}}]",Guide pratique pour la tenue de la comptabilité d'une Caisse locale de crédit agricole mutuel,,,,,,,,[11298830],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:34:37.990956'}","{'type': '/type/datetime', 'value': '2021-06-23T11:34:37.990956'}",{'key': '/type/work'},/works/OL24623790W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[{'key': '/authors/OL9281481A'}],Guide pratique pour la tenue de la comptabilité d'une Caisse locale de crédit agricole mutuel,"['Hachette Livre - BNF', 'HACHETTE LIVRE-BNF']",56,paperback,"{'type': '/type/text', 'value': ""Source title: Guide pratique pour la tenue de la comptabilité d'une Caisse locale de crédit agricole mutuel (Sciences) (French Edition)""}",[{'key': '/works/OL24623790W'}],"Feb 28, 2018",['2019234785'],[11298830],,['9782019234782'],"{'type': '/type/datetime', 'value': '2021-06-23T11:34:37.990956'}","{'type': '/type/datetime', 'value': '2021-06-23T11:34:37.990956'}",{'key': '/type/edition'},/books/OL32669558M,1,1,['amazon:2019234785'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"{'type': '/type/datetime', 'value': '2021-06-23T11:34:28.672603'}","{'type': '/type/datetime', 'value': '2021-06-23T11:34:28.672603'}",{'key': '/type/author'},/authors/OL9281480A,1,1,['amazon:2019224429'],ITALIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9281480A'}}]","Code pénal d'Italie, 30 juin 1889",,,,,,,,[11298829],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:34:28.672603'}","{'type': '/type/datetime', 'value': '2021-06-23T11:34:28.672603'}",{'key': '/type/work'},/works/OL24623789W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[{'key': '/authors/OL9281480A'}],"Code pénal d'Italie, 30 juin 1889","['Hachette Livre - BNF', 'HACHETTE LIVRE-BNF']",390,paperback,"{'type': '/type/text', 'value': ""Source title: Code pénal d'Italie, 30 juin 1889 (Sciences sociales) (French Edition)""}",[{'key': '/works/OL24623789W'}],"Feb 28, 2018",['2019224429'],[11298829],,['9782019224424'],"{'type': '/type/datetime', 'value': '2021-06-23T11:34:28.672603'}","{'type': '/type/datetime', 'value': '2021-06-23T11:34:28.672603'}",{'key': '/type/edition'},/books/OL32669557M,1,1,['amazon:2019224429'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"{'type': '/type/datetime', 'value': '2021-06-23T11:34:23.247417'}","{'type': '/type/datetime', 'value': '2021-06-23T11:34:23.247417'}",{'key': '/type/author'},/authors/OL9281479A,1,1,['amazon:201922254X'],HERVEY-R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9281479A'}}]",Applications de l'ouate à la conservation des membres et des blessés,,,,,,,,[11298828],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:34:23.247417'}","{'type': '/type/datetime', 'value': '2021-06-23T11:34:23.247417'}",{'key': '/type/work'},/works/OL24623788W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[{'key': '/authors/OL9281479A'}],Applications de l'ouate à la conservation des membres et des blessés,"['Hachette Livre - BNF', 'HACHETTE LIVRE-BNF']",166,paperback,"{'type': '/type/text', 'value': ""Source title: Applications de l'ouate à la conservation des membres et des blessés (Sciences) (French Edition)""}",[{'key': '/works/OL24623788W'}],"Feb 28, 2018",['201922254X'],[11298828],,['9782019222543'],"{'type': '/type/datetime', 'value': '2021-06-23T11:34:23.247417'}","{'type': '/type/datetime', 'value': '2021-06-23T11:34:23.247417'}",{'key': '/type/edition'},/books/OL32669556M,1,1,['amazon:201922254X'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9183523A'}}]",La queue de Voltaire,,,,,,,,[11298827],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:33:43.832147'}","{'type': '/type/datetime', 'value': '2021-06-23T11:33:43.832147'}",{'key': '/type/work'},/works/OL24623787W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[{'key': '/authors/OL9183523A'}],La queue de Voltaire,"['HACHETTE BNF', 'HACHETTE LIVRE-BNF']",408,paperback,"{'type': '/type/text', 'value': 'Source title: La queue de Voltaire (Littérature) (French Edition)'}",[{'key': '/works/OL24623787W'}],"Feb 28, 2018",['2019140233'],[11298827],,['9782019140236'],"{'type': '/type/datetime', 'value': '2021-06-23T11:33:43.832147'}","{'type': '/type/datetime', 'value': '2021-06-23T11:33:43.832147'}",{'key': '/type/edition'},/books/OL32669555M,1,1,['amazon:2019140233'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"{'type': '/type/datetime', 'value': '2021-06-23T11:33:38.569749'}","{'type': '/type/datetime', 'value': '2021-06-23T11:33:38.569749'}",{'key': '/type/author'},/authors/OL9281478A,1,1,['amazon:2019137208'],MARINIER-J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9281478A'}}]","Photomagie, memento pour opérer seul sans avoir aucune notion de l'art photographique",,,,,,,,[11298826],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:33:38.569749'}","{'type': '/type/datetime', 'value': '2021-06-23T11:33:38.569749'}",{'key': '/type/work'},/works/OL24623786W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[{'key': '/authors/OL9281478A'}],"Photomagie, memento pour opérer seul sans avoir aucune notion de l'art photographique","['HACHETTE BNF', 'HACHETTE LIVRE-BNF']",34,paperback,"{'type': '/type/text', 'value': ""Source title: Photomagie, memento pour opérer seul sans avoir aucune notion de l'art photographique (Arts) (French Edition)""}",[{'key': '/works/OL24623786W'}],"Feb 28, 2018",['2019137208'],[11298826],,['9782019137205'],"{'type': '/type/datetime', 'value': '2021-06-23T11:33:38.569749'}","{'type': '/type/datetime', 'value': '2021-06-23T11:33:38.569749'}",{'key': '/type/edition'},/books/OL32669554M,1,1,['amazon:2019137208'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"{'type': '/type/datetime', 'value': '2021-06-23T11:32:56.141554'}","{'type': '/type/datetime', 'value': '2021-06-23T11:32:56.141554'}",{'key': '/type/author'},/authors/OL9281477A,1,1,['amazon:2014500789'],MOURIER-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9281477A'}}]",Notes et souvenirs d'un universitaire,,,,,,,,[11298825],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:32:56.141554'}","{'type': '/type/datetime', 'value': '2021-06-23T11:32:56.141554'}",{'key': '/type/work'},/works/OL24623785W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827-1889,[{'key': '/authors/OL9281477A'}],Notes et souvenirs d'un universitaire,"['Hachette Livre - BNF', 'HACHETTE LIVRE-BNF']",580,paperback,"{'type': '/type/text', 'value': ""Source title: Notes et souvenirs d'un universitaire: 1827-1889 (Histoire) (French Edition)""}",[{'key': '/works/OL24623785W'}],"Feb 28, 2018",['2014500789'],[11298825],Notes et souvenirs d'un universitaire 1827-1889,['9782014500783'],"{'type': '/type/datetime', 'value': '2021-06-23T11:32:56.141554'}","{'type': '/type/datetime', 'value': '2021-06-23T11:32:56.141554'}",{'key': '/type/edition'},/books/OL32669553M,1,1,['amazon:2014500789'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"{'type': '/type/datetime', 'value': '2021-06-23T11:32:54.378226'}","{'type': '/type/datetime', 'value': '2021-06-23T11:32:54.378226'}",{'key': '/type/author'},/authors/OL9281476A,1,1,['amazon:8428551413'],Editrice Vaticana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La alegría del amor,"[{'key': '/authors/OL7171213A'}, {'key': '/authors/OL9281476A'}]",Amoris laetitia,"['SAN PABLO, Editorial']",304,paperback,"{'type': '/type/text', 'value': 'Source title: Amoris laetitia: La alegría del amor (Encíclicas) (Spanish Edition)'}",[{'key': '/works/OL17333292W'}],"Apr 08, 2016",['8428551413'],[11298824],Amoris laetitia La alegría del amor,['9788428551410'],"{'type': '/type/datetime', 'value': '2021-06-23T11:32:54.378226'}","{'type': '/type/datetime', 'value': '2021-06-23T11:32:54.378226'}",{'key': '/type/edition'},/books/OL32669552M,1,1,['amazon:8428551413'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7546236A'}}]","Catalogue d'estampes de l'école française du XVIIIe siècle, imprimées en noir et en couleurs, RalitaS)",,,,,,,,[11298823],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:32:31.923237'}","{'type': '/type/datetime', 'value': '2021-06-23T11:32:31.923237'}",{'key': '/type/work'},/works/OL24623784W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[{'key': '/authors/OL7546236A'}],"Catalogue d'estampes de l'école française du XVIIIe siècle, imprimées en noir et en couleurs, RalitaS)","['HACHETTE BNF', 'HACHETTE LIVRE-BNF']",78,paperback,"{'type': '/type/text', 'value': ""Source title: Catalogue d'estampes de l'école française du XVIIIe siècle, imprimées en noir et en couleurs, (Ga(c)Na(c)Ralita(c)S) (French Edition)""}",[{'key': '/works/OL24623784W'}],"Feb 28, 2018",['2014451230'],[11298823],,['9782014451238'],"{'type': '/type/datetime', 'value': '2021-06-23T11:32:31.923237'}","{'type': '/type/datetime', 'value': '2021-06-23T11:32:31.923237'}",{'key': '/type/edition'},/books/OL32669550M,1,1,['amazon:2014451230'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"{'type': '/type/datetime', 'value': '2021-06-23T11:32:01.858271'}","{'type': '/type/datetime', 'value': '2021-06-23T11:32:01.858271'}",{'key': '/type/author'},/authors/OL9281475A,1,1,['amazon:2014088632'],BEUDANT-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9281475A'}}]","Le droit individuel et l'État, introduction à l'étude du droit",,,,,,,,[11298822],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:32:01.858271'}","{'type': '/type/datetime', 'value': '2021-06-23T11:32:01.858271'}",{'key': '/type/work'},/works/OL24623783W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[{'key': '/authors/OL9281475A'}],"Le droit individuel et l'État, introduction à l'étude du droit","['Hachette Livre - BNF', 'HACHETTE LIVRE-BNF']",296,paperback,"{'type': '/type/text', 'value': ""Source title: Le droit individuel et l'État, introduction à l'étude du droit (Sciences sociales) (French Edition)""}",[{'key': '/works/OL24623783W'}],"Feb 28, 2018",['2014088632'],[11298822],"Le droit individuel et l'État, introduction à l'étude du droit",['9782014088632'],"{'type': '/type/datetime', 'value': '2021-06-23T11:32:01.858271'}","{'type': '/type/datetime', 'value': '2021-06-23T11:32:01.858271'}",{'key': '/type/edition'},/books/OL32669548M,1,1,['amazon:2014088632'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"{'type': '/type/datetime', 'value': '2021-06-23T11:31:14.024910'}","{'type': '/type/datetime', 'value': '2021-06-23T11:31:14.024910'}",{'key': '/type/author'},/authors/OL9281474A,1,1,['amazon:201402586X'],FAGNOT-F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9281474A'}}]","La part du travail dans la gestion des entreprises, compte rendu des discussions, voeux adoptés",,,,,,,,[11298821],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:31:14.024910'}","{'type': '/type/datetime', 'value': '2021-06-23T11:31:14.024910'}",{'key': '/type/work'},/works/OL24623782W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[{'key': '/authors/OL9281474A'}],"La part du travail dans la gestion des entreprises, compte rendu des discussions, voeux adoptés","['HACHETTE BNF', 'HACHETTE LIVRE-BNF']",278,paperback,"{'type': '/type/text', 'value': 'Source title: La part du travail dans la gestion des entreprises, compte rendu des discussions, voeux adoptés (Sciences sociales) (French Edition)'}",[{'key': '/works/OL24623782W'}],"Feb 28, 2018",['201402586X'],[11298821],,['9782014025866'],"{'type': '/type/datetime', 'value': '2021-06-23T11:31:14.024910'}","{'type': '/type/datetime', 'value': '2021-06-23T11:31:14.024910'}",{'key': '/type/edition'},/books/OL32669547M,1,1,['amazon:201402586X'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Aliens, N° 2",,,,,,,,[11298820],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:30:53.667639'}","{'type': '/type/datetime', 'value': '2021-06-23T11:30:53.667639'}",{'key': '/type/work'},/works/OL24623781W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Aliens, N° 2",,,leather bound,"{'type': '/type/text', 'value': 'Source title: Aliens, N° 2 :'}",[{'key': '/works/OL24623781W'}],,['2841640256'],[11298820],,['9782841640256'],"{'type': '/type/datetime', 'value': '2021-06-23T11:30:53.667639'}","{'type': '/type/datetime', 'value': '2021-06-23T11:30:53.667639'}",{'key': '/type/edition'},/books/OL32669546M,1,1,['amazon:2841640256'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"{'type': '/type/datetime', 'value': '2021-06-23T11:30:46.921195'}","{'type': '/type/datetime', 'value': '2021-06-23T11:30:46.921195'}",{'key': '/type/author'},/authors/OL9281473A,1,1,['amazon:2013734808'],TISSIE-P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9281473A'}}]","Contribution à l'étude de la fatigue dans la course en montagne, communication",,,,,,,,[11298819],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:30:46.921195'}","{'type': '/type/datetime', 'value': '2021-06-23T11:30:46.921195'}",{'key': '/type/work'},/works/OL24623780W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[{'key': '/authors/OL9281473A'}],"Contribution à l'étude de la fatigue dans la course en montagne, communication","['Hachette Livre - BNF', 'HACHETTE LIVRE-BNF']",26,paperback,"{'type': '/type/text', 'value': ""Source title: Contribution à l'étude de la fatigue dans la course en montagne, communication (Sciences) (French Edition)""}",[{'key': '/works/OL24623780W'}],"Feb 28, 2018",['2013734808'],[11298819],"Contribution à l'étude de la fatigue dans la course en montagne, communication",['9782013734806'],"{'type': '/type/datetime', 'value': '2021-06-23T11:30:46.921195'}","{'type': '/type/datetime', 'value': '2021-06-23T11:30:46.921195'}",{'key': '/type/edition'},/books/OL32669545M,1,1,['amazon:2013734808'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"{'type': '/type/datetime', 'value': '2021-06-23T11:30:41.487022'}","{'type': '/type/datetime', 'value': '2021-06-23T11:30:41.487022'}",{'key': '/type/author'},/authors/OL9281472A,1,1,['amazon:2013732317'],BOYER-P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9281472A'}}]","Les Aventures d'un étudiant, 1870-1871",,,,,,,,[11298818],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:30:41.487022'}","{'type': '/type/datetime', 'value': '2021-06-23T11:30:41.487022'}",{'key': '/type/work'},/works/OL24623779W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[{'key': '/authors/OL9281472A'}],"Les Aventures d'un étudiant, 1870-1871","['Hachette Livre - BNF', 'HACHETTE LIVRE-BNF']",322,paperback,"{'type': '/type/text', 'value': ""Source title: Les Aventures d'un étudiant, 1870-1871 (Litterature) (French Edition)""}",[{'key': '/works/OL24623779W'}],"Feb 28, 2018",['2013732317'],[11298818],,['9782013732314'],"{'type': '/type/datetime', 'value': '2021-06-23T11:30:41.487022'}","{'type': '/type/datetime', 'value': '2021-06-23T11:30:41.487022'}",{'key': '/type/edition'},/books/OL32669544M,1,1,['amazon:2013732317'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"{'type': '/type/datetime', 'value': '2021-06-23T11:30:17.762525'}","{'type': '/type/datetime', 'value': '2021-06-23T11:30:17.762525'}",{'key': '/type/author'},/authors/OL9281471A,1,1,['amazon:2013622538'],FRESSE-MONTVAL-H-F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9281471A'}}]","Beautés des annales de la marine française, ou Combats, traits héroïques, services signalés",,,,,,,,[11298817],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:30:17.762525'}","{'type': '/type/datetime', 'value': '2021-06-23T11:30:17.762525'}",{'key': '/type/work'},/works/OL24623778W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[{'key': '/authors/OL9281471A'}],"Beautés des annales de la marine française, ou Combats, traits héroïques, services signalés","['Hachette Livre - BNF', 'HACHETTE LIVRE-BNF']",246,paperback,"{'type': '/type/text', 'value': 'Source title: Beautés des annales de la marine française, ou Combats, traits héroïques, services signalés (Sciences Sociales) (French Edition)'}",[{'key': '/works/OL24623778W'}],"Feb 28, 2018",['2013622538'],[11298817],,['9782013622530'],"{'type': '/type/datetime', 'value': '2021-06-23T11:30:17.762525'}","{'type': '/type/datetime', 'value': '2021-06-23T11:30:17.762525'}",{'key': '/type/edition'},/books/OL32669543M,1,1,['amazon:2013622538'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"{'type': '/type/datetime', 'value': '2021-06-23T11:29:11.612393'}","{'type': '/type/datetime', 'value': '2021-06-23T11:29:11.612393'}",{'key': '/type/author'},/authors/OL9281470A,1,1,['amazon:2013040504'],PELETIER-J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9281470A'}}]",Les oeuvres poétiques de Jacques Peletier du Mans,,,,,,,,[11298816],,,"{'type': '/type/datetime', 'value': '2021-06-23T11:29:11.612393'}","{'type': '/type/datetime', 'value': '2021-06-23T11:29:11.612393'}",{'key': '/type/work'},/works/OL24623777W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[{'key': '/authors/OL9281470A'}],Les oeuvres poétiques de Jacques Peletier du Mans,"['HACHETTE BNF', 'HACHETTE LIVRE-BNF']",212,paperback,"{'type': '/type/text', 'value': 'Source title: Les oeuvres poétiques de Jacques Peletier du Mans (Littérature) (French Edition)'}",[{'key': '/works/OL24623777W'}],"Feb 28, 2018",['2013040504'],[11298816],,['9782013040501'],"{'type': '/type/datetime', 'value': '2021-06-23T11:29:11.612393'}","{'type': '/type/datetime', 'value': '2021-06-23T11:29:11.612393'}",{'key': '/type/edition'},/books/OL32669542M,1,1,['amazon:2013040504'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
